SEASON,PLAYER,TEAM,G,GS,MIN,PTS,FGM,FGA,FG%,2PM,2PA,2P%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,TOV,STL,BLK,PF
2023-24,Jaelyn Glenn,Kansas St.,34,34,31.9,7,2.7,6.9,39.10%,1.5,3,49.00%,1.2,3.9,31.60%,0.4,0.6,65.00%,0.6,3.8,4.4,2,1.5,2,0.4,2.4
2023-24,Paige Mott,Northwestern,30,27,26.1,8,3.2,6.8,46.30%,3.2,6.6,47.70%,0,0.2,0.00%,1.6,2.3,72.10%,1.9,3,4.9,1.8,2.2,0.3,1,3
2023-24,Anyssa Jones,Dayton,29,18,26.7,8.2,3,9.1,33.50%,2.7,7.2,37.00%,0.4,1.9,20.00%,1.8,2.6,68.90%,1,2.8,3.8,0.9,1.3,0.8,0.1,2.4
2023-24,Erica Adams,CSUN,27,27,31.4,8.8,3.3,9.1,36.40%,3,7.7,39.60%,0.3,1.5,20.00%,1.9,2.3,80.60%,0.4,3.3,3.7,2.3,2.6,1.2,0.1,1.6
2023-24,Jala Jordan,Pittsburgh,29,11,19.8,8.2,3.1,7.9,39.30%,2.7,6,44.30%,0.4,1.9,23.60%,1.6,1.9,80.40%,1.3,3.1,4.4,0.9,1.6,0.7,0.8,2.7
2023-24,Elissa Brett,Michigan,31,21,27.3,7.7,2.5,6.7,36.80%,1,2.5,39.00%,1.5,4.3,35.60%,1.2,1.5,82.20%,1,3.1,4.2,1.7,1.5,0.8,0.2,2.6
2023-24,Nina Rickards,Louisville,34,29,22.9,7,2.8,5.5,50.30%,2.8,5.5,50.50%,0,0,0.00%,1.5,2.1,71.40%,1.2,2.4,3.6,2.4,2.1,1.1,0.1,1.6
2023-24,Irina Parau,Tulane,32,32,31.7,7.4,3,6.5,45.70%,2.9,6.1,47.70%,0.1,0.4,15.40%,1.4,1.9,76.70%,2.1,4.5,6.6,2.7,1.9,0.9,0.8,2.7
2023-24,Maraja Pass,Elon,28,18,26,8.5,3.1,7.8,39.90%,2.9,6.8,42.10%,0.3,1,25.00%,2,3.1,64.80%,0.9,3.1,4,3.6,2.7,1.3,0.1,2.1
2023-24,Bella Perkins,Pittsburgh,31,6,23,7.7,2.8,9,31.20%,1.1,3.5,32.10%,1.7,5.5,30.60%,0.4,0.6,60.00%,0.3,1.5,1.8,1.3,1.4,0.5,0,1.2
2023-24,Kaia Goode,Le Moyne,32,32,29.7,7.4,2.4,7.3,32.50%,1.7,4.6,36.30%,0.7,2.8,26.10%,1.9,2.7,71.30%,1.1,1.3,2.3,2.9,2.7,1.6,0.1,2.2
2023-24,Nalyce Dudley,Sacred Heart,32,25,19.6,7.4,2.9,5.8,49.70%,2.9,5.7,50.80%,0,0.1,0.00%,1.6,2.2,71.80%,2.6,2.4,5,0.4,1.3,0.8,0.3,2.3
2023-24,Mady Cartwright,Tulsa,35,30,27.5,6.8,2.3,6.2,37.60%,0.8,2.1,40.30%,1.5,4.2,36.30%,0.6,1.2,47.60%,0.5,2.3,2.8,1.5,1.7,1.2,0.1,2.8
2023-24,Daijah Smith,Illinois St.,33,3,16.7,7.2,2.3,5.3,43.10%,1.8,3.8,46.80%,0.5,1.5,34.00%,2.1,2.8,76.10%,0.6,2.8,3.4,0.9,1.3,0.4,0.4,1.4
2023-24,Jada Moore,Fla. Atlantic,24,9,28.2,9.9,3.7,9.3,39.70%,3.6,8.8,40.80%,0.1,0.5,23.10%,2.3,3.8,61.50%,1.7,4.1,5.8,2.3,2.7,1.2,0.1,2.1
2023-24,Daeja Holmes,Texas Southern,26,17,28,9.1,3.3,10.2,32.50%,2.2,5.9,37.00%,1.1,4.3,26.10%,1.3,1.8,72.90%,1,3.5,4.5,2.2,3.3,1.5,0.3,2.2
2023-24,Mahri Petree,UTEP,29,22,28.5,8.1,3.2,8.4,38.10%,2.1,5.2,40.10%,1.1,3.2,34.80%,0.6,0.9,69.20%,0.8,3,3.8,1.6,2.2,0.9,0.5,2.3
2023-24,Karoline Striplin,Tennessee,33,11,14.4,7.2,2.6,5.2,49.10%,2,3.5,58.30%,0.5,1.8,31.00%,1.5,1.9,76.20%,1.2,1.9,3.1,0.7,1.4,0.3,0.4,1.7
2023-24,Arianna Smith,Dayton,26,18,26.9,9.1,3.8,7,54.10%,3.8,6.5,58.30%,0,0.6,6.70%,1.4,1.9,75.50%,4.4,5.8,10.2,1.2,3,0.7,0.1,2.3
2023-24,Laura Bello,Idaho St.,29,29,26.2,8.1,3.3,8.4,39.10%,3.3,8.4,39.10%,0,0,--,1.6,2.3,68.20%,2.2,4.1,6.3,0.5,1.9,0.7,1,2.6
2023-24,Seairra Hughes,Southern Ill.,26,24,24.7,9,3.5,7,49.70%,3.5,7,49.70%,0,0,--,2.1,3.1,67.90%,2.2,4.3,6.5,0.9,2.3,1.1,0.7,3.6
2023-24,Lucy Cochrane,Portland,32,32,29.5,7.3,3.2,7.8,40.60%,3.1,7.2,43.00%,0.1,0.6,10.50%,1,1.6,60.80%,1.4,5,6.3,2.6,2,0.6,3.2,1.1
2023-24,Jaida Patrick,Miami (FL),31,31,26.8,7.6,2.8,7.7,36.10%,1.7,4.1,41.40%,1.1,3.5,30.00%,1,1.3,75.00%,1.2,3.3,4.5,1.5,2,1.4,0.5,1.5
2023-24,Joelle Johnson,Morgan St.,27,25,26.5,8.7,3.7,9.5,39.50%,3.4,7.8,43.60%,0.3,1.7,20.00%,0.9,1.3,70.60%,1.7,3,4.6,1.3,1.5,1.2,0.7,1.6
2023-24,Hannah Noveroske,Toledo,33,3,10.6,7.1,3,5.1,59.30%,3,5.1,59.30%,0,0,--,1.1,2.1,54.40%,1.9,1.8,3.7,0.2,1.6,0.3,1,2.1
2023-24,Abby Schulte,North Dakota St.,32,32,29.5,7.3,2.4,5.9,40.00%,1.9,4.7,41.60%,0.4,1.3,34.10%,2.2,2.7,80.20%,0.4,2.4,2.8,3.1,2.5,1.3,0.2,2.4
2023-24,Zyheima Swint,Hofstra,30,29,24.5,7.8,3.6,7.1,50.50%,3.6,7.1,50.50%,0,0,--,0.7,1.4,48.80%,2.7,5.4,8.1,1,2.5,1,1.2,2.8
2023-24,Marie Kiefer,Ball St.,33,33,23.7,7.1,2.5,6.1,41.30%,2,3.8,51.60%,0.5,2.3,24.00%,1.5,2.1,73.90%,1.5,3.9,5.4,1,1.7,1.2,1.2,2.8
2023-24,Cayla King,Virginia Tech,33,33,30.1,7.1,2.3,7.3,31.70%,0.2,0.8,29.60%,2.1,6.5,31.90%,0.5,0.6,75.00%,0.9,2.2,3.1,2.4,1,0.8,0.4,3
2023-24,Dakota Reeves,USC Upstate,31,31,29.9,7.6,2.5,7.3,35.10%,0.4,0.8,50.00%,2.1,6.4,33.20%,0.4,0.5,78.60%,0.5,2.4,2.9,0.8,1.7,0.8,0,1.5
2023-24,Chyna Cornwell,Rutgers,32,30,23.2,7.3,2.8,5.3,53.30%,2.8,5.3,53.30%,0,0,--,1.7,2.9,59.10%,2.5,4.7,7.2,0.5,2.1,0.6,0.6,2
2023-24,Rashunda Jones,Purdue,30,3,18.7,7.8,2.6,7.2,36.60%,2.3,5.9,38.20%,0.4,1.3,28.90%,2.2,2.9,75.90%,0.5,1.8,2.3,1.7,1.8,0.9,0.1,2.3
2023-24,Staci Williams,FDU,28,16,20.8,8.4,2.8,6.8,40.70%,1.3,3.1,42.00%,1.4,3.6,39.60%,1.4,1.8,81.60%,0.1,1.8,1.9,0.9,1.8,0.5,0,1.8
2023-24,Kylee Fox,Fresno St.,31,30,29.5,7.5,2.5,6.8,37.60%,0.9,2.2,39.70%,1.7,4.6,36.60%,0.8,0.9,85.70%,0.6,2,2.6,1.6,0.8,1.4,0.3,1.1
2023-24,Lauren Bailey,Gardner-Webb,29,21,26.5,8.1,2.7,8.3,32.40%,0.9,2.3,37.30%,1.8,6,30.50%,0.9,1.1,75.80%,1.6,2.6,4.1,0.6,2,0.7,0.1,2.9
2023-24,Caroline Lau,Northwestern,30,30,28.9,7.8,2.9,7.1,40.60%,1.7,3.8,44.30%,1.2,3.2,36.10%,0.9,1.3,69.20%,0.8,3.4,4.2,5.4,3.8,1.1,0.3,2.3
2023-24,Lauren Gross,ULM,33,33,29.6,7.1,2.4,6.7,35.50%,0.5,1.1,42.90%,1.9,5.6,34.10%,0.5,0.5,93.80%,0.2,2.3,2.5,1.1,0.6,0.9,0.1,2
2023-24,Chanel Wilson,Bethune-Cookman,20,17,30.7,11.7,4.1,11.8,34.30%,2.7,6.7,39.80%,1.4,5.2,27.20%,2.2,3.2,68.80%,0.8,3.3,4.1,2.6,2.3,1.3,0.2,2.2
2023-24,Irena Korolenko,Seattle U,28,26,29.2,8.3,3.3,10.9,29.90%,2,5.5,35.70%,1.3,5.4,24.00%,0.5,1,51.70%,1.5,4.8,6.3,1.5,2.8,1.1,0.3,2.8
2023-24,Kaiya Creek,Howard,30,21,23.7,7.8,2.6,7.1,37.30%,1.3,3.1,41.50%,1.3,3.9,33.90%,1.2,1.5,77.80%,0.4,2.8,3.3,1.3,1.5,0.9,0.4,1.4
2023-24,Destiny Terrell,UIW,26,25,27.8,9,3,7.2,41.00%,2.9,6.9,41.90%,0.1,0.3,22.20%,3,4.2,70.00%,1.8,5.5,7.3,1.2,2.8,1.1,0.4,2.6
2023-24,Rose Nkumu,Marquette,32,32,32.7,7.3,2.5,5.2,47.90%,1.8,3.3,53.30%,0.7,1.9,38.30%,1.6,2.1,78.80%,0.2,2.1,2.2,4.7,1.7,1.7,0.2,2
2023-24,Brooke Schramek,Wisconsin,30,29,28.8,7.8,2.8,7.9,35.00%,1.9,4.3,43.80%,0.9,3.6,24.30%,1.4,1.9,70.70%,0.7,3.8,4.4,2.2,2.8,0.6,0.6,2.9
2023-24,Una Jovanovic,TCU,32,31,28.5,7.3,2.8,5.8,47.60%,1.7,3.2,52.90%,1.1,2.7,41.20%,0.6,0.9,66.70%,0.4,2.3,2.7,3.1,1.5,0.3,0.1,1.6
2023-24,Macey Huard,Montana,31,0,16.3,7.5,2.5,5.9,41.30%,1.3,3,44.10%,1.1,2.9,38.50%,1.5,1.8,82.10%,0.9,2,2.9,0.4,1.2,0.6,0.4,1.3
2023-24,Azjah Reeves,McNeese,27,27,36,8.6,2.9,10,29.30%,2,5.6,34.90%,1,4.4,22.00%,1.8,3.1,57.60%,0.6,2.7,3.3,1.7,3.4,1.2,0.1,1.6
2023-24,Meredith Maier,Marshall,31,18,19.6,7.5,2.7,6.5,42.50%,1,1.9,50.80%,1.8,4.5,39.00%,0.3,0.3,80.00%,1.4,1.8,3.2,0.5,1,0.9,0.2,1.8
2023-24,Kya Smith,Army West Point,26,23,27.5,9,3,6.8,43.30%,2.9,6.6,44.40%,0,0.3,14.30%,3,4,75.70%,2.7,4.3,7,0.7,2.1,1,0.4,2.4
2023-24,Carly Heidger,Samford,26,21,28.4,9,3.5,7.9,44.40%,3,5.5,53.80%,0.5,2.4,22.60%,1.4,1.9,75.50%,1.5,3.3,4.8,1.5,1.7,0.7,0.7,1.8
2023-24,Jaida Belton,Texas Southern,28,22,20.1,8.3,3.3,6.9,48.20%,3.3,6.8,48.70%,0,0.1,0.00%,1.7,2.9,57.30%,2.6,4.4,7,0.5,3,0.9,1.7,3.1
2023-24,Asia Avinger,Georgia,30,30,28.2,7.8,2.7,7.8,34.30%,1.7,4.6,36.70%,1,3.1,30.90%,1.5,2.4,62.00%,0.4,3,3.4,4.4,2.8,1.2,0.1,2.4
2023-24,Josie Hill,Chicago St.,26,24,29.5,8.9,3.7,8.3,44.20%,3.6,7.9,45.60%,0,0.3,11.10%,1.6,2,80.40%,2,4.9,6.9,1.4,2.7,0.9,2.5,2.8
2023-24,Kaitlyn Flanagan,Holy Cross,33,33,31.9,7,2.3,6,38.90%,1.6,3.9,41.90%,0.7,2.1,33.30%,1.7,2.2,77.50%,0.3,1.7,2,4.5,1.7,1.2,0.3,1.9
2023-24,Charlotte O'Keefe,UTRGV,29,27,28.4,8,3.2,7.5,42.90%,2.8,5.9,47.10%,0.4,1.6,27.70%,1.1,1.7,67.30%,2.7,4.3,7,1.3,1.7,0.9,1.1,3.1
2023-24,Kayla White,Bethune-Cookman,28,11,23.3,8.3,3.3,9.4,35.00%,2.7,6.9,39.40%,0.6,2.5,22.90%,1.1,1.6,71.10%,0.5,3,3.5,1.6,2.4,1.6,0,1.8
2023-24,Bella Vinson,Lipscomb,20,20,35.6,11.6,4.3,10.7,40.20%,3,6.3,47.20%,1.4,4.5,30.30%,1.7,2.2,76.70%,1.4,3.1,4.5,1.6,1.1,1.2,0.8,1.5
2023-24,Mikala Morris,Kent St.,28,28,21,8.3,3.6,7.4,48.60%,3.6,7.3,48.80%,0,0.1,33.30%,1,1.4,72.50%,1.6,2.6,4.3,1.4,1.3,0.4,0.5,1.9
2023-24,Lilly Phillips,UAlbany,31,31,30.7,7.5,2.6,6.7,38.30%,1.1,2.7,41.20%,1.5,4,36.30%,0.8,1,81.30%,0.5,1.5,2,1.7,1.5,1.1,0.2,1.4
2023-24,Kennedi Myles,Eastern Mich.,28,21,27.9,8.3,3.2,8.6,37.50%,3.2,8.4,38.30%,0,0.2,0.00%,1.8,3,60.70%,3.1,5.9,9,1.8,3.5,1.6,0.2,2.7
2023-24,Sofia Persson,FGCU,32,20,27.6,7.2,2.5,5.7,44.00%,1.5,2.6,56.00%,1,3.1,33.70%,1.2,1.7,71.70%,0.4,1.9,2.3,2.7,1.7,1,0.3,1.5
2023-24,Amina Muhammad,Texas,38,20,19.5,6.1,2.4,4.6,52.60%,2.4,4.6,52.60%,0,0,--,1.3,2.2,57.60%,2.1,2.2,4.3,0.9,1.1,0.8,0.1,2.2
2023-24,Jeni Levine,USC Upstate,29,28,28.8,8,2.9,7,41.70%,2.3,5.1,45.90%,0.6,1.9,30.40%,1.5,2.1,72.10%,0.7,1.7,2.3,1.4,2.7,1.6,0.1,2.7
2023-24,Jazzlyn Linbo,Purdue Fort Wayne,26,25,23.2,8.9,3.3,6.7,49.40%,3.3,6.6,49.40%,0,0.1,50.00%,2.2,2.9,76.30%,1.5,3.2,4.6,1.7,1.8,0.7,0.7,2.2
2023-24,Zyanna Walker,Kansas St.,34,0,20,6.8,2.6,6.1,43.30%,2.1,4.3,50.00%,0.5,1.8,27.40%,1,1.3,77.30%,0.7,3,3.7,1.4,1.6,1.1,0.3,1.8
2023-24,Kacey Spink,Idaho St.,29,29,32.6,8,3,8.2,36.40%,2.5,6.8,36.90%,0.5,1.4,34.10%,1.5,2,72.90%,2.7,4,6.7,2.9,2.8,2,0.4,3
2023-24,Ava Stoller,SIUE,25,25,29.2,9.2,3.2,7.5,42.20%,2.8,6.4,42.90%,0.4,1,38.50%,2.5,2.8,88.70%,0.6,4.4,5,2.9,3.8,0.7,0.1,2.6
2023-24,Jyah LoVett,San Jose St.,16,16,33.1,14.4,5,12.4,40.40%,3.8,9.3,40.50%,1.3,3.1,40.00%,3.2,3.8,83.60%,0.4,2,2.4,3.1,4.8,2.3,0.1,3.3
2023-24,Tessa Johnson,South Carolina,35,2,17.9,6.6,2.2,4.9,44.70%,1.2,2.5,46.10%,1,2.3,43.20%,1.3,1.5,86.30%,0.3,1.4,1.7,1.1,0.9,0.7,0.1,0.7
2023-24,Abby Krzewinski,North Dakota St.,32,30,22.2,7.2,2.8,5.4,51.40%,2.2,3.9,56.80%,0.6,1.5,37.50%,1.1,1.6,68.60%,1.1,2.2,3.3,1.3,1.5,0.6,0.1,2.4
2023-24,Jorey Buwalda,Milwaukee,30,5,18.4,7.7,2.5,5.3,46.90%,2.2,4.2,53.20%,0.3,1.1,23.50%,2.4,2.9,81.80%,1.6,3.9,5.4,1.1,2,0.7,0.4,2.4
2023-24,Savannah Catalon,Seton Hall,31,3,22.8,7.4,2.2,5.8,38.00%,1.5,3.5,40.90%,0.7,2.2,33.30%,2.3,2.6,86.60%,0.4,1.8,2.2,2.1,1.4,1.5,0,2.8
2023-24,Indiya Bowen,Southeast Mo. St.,27,20,21,8.5,2.9,8.3,35.00%,2,5.1,39.40%,0.9,3.2,27.90%,1.9,2.5,74.60%,0.4,1,1.4,0.7,1.4,1.1,0.1,2.5
2023-24,Kaylee Smiler,BYU,32,32,35.7,7.2,2.1,5,42.50%,0.8,2.2,37.70%,1.3,2.8,46.20%,1.6,2.2,73.20%,0.2,2,2.3,3.7,2.4,1.4,1.1,2.6
2023-24,Gabbie Marshall,Iowa,38,38,29.9,6.1,2.1,5.6,37.60%,0.4,0.8,48.40%,1.7,4.8,35.70%,0.1,0.3,50.00%,0.2,1.1,1.2,1.6,0.6,1.2,0.1,1.2
2023-24,Courtney Moore,ETSU,27,25,29.3,8.5,2.9,8.1,35.20%,1.4,3.4,39.80%,1.5,4.7,31.70%,1.3,1.8,73.50%,0.2,1.7,1.9,1.6,2.1,1,0.1,1.6
2023-24,Meghan Huerter,UAlbany,28,3,22.9,8.2,2.8,6.7,41.70%,0.6,2.1,31.00%,2.1,4.6,46.50%,0.5,0.6,77.80%,0.2,3.1,3.3,1,1.4,0.4,0.1,1.5
2023-24,Nitzan Amar,Manhattan,26,26,34.2,8.8,3.5,8.6,40.40%,2.3,5.8,40.10%,1.1,2.7,40.80%,0.8,1.2,65.60%,0.5,3,3.5,3.8,2,0.8,0.4,0.9
2023-24,Hannah Kohn,Chattanooga,31,0,19.3,7.4,2.4,5.3,45.70%,0.4,0.9,44.80%,2,4.4,45.90%,0.6,0.6,90.00%,0.1,1.2,1.3,0.4,0.7,0.3,0.1,1.4
2023-24,Skylar Jones,Arizona,32,15,24.5,7.2,2.6,5.4,47.10%,2.1,3.9,54.00%,0.5,1.6,30.00%,1.6,2.2,73.90%,0.5,1.8,2.3,1.3,1.4,1.3,0.2,2.3
2023-24,Talo Li-Uperesa,CSUN,29,27,30.8,7.9,2.8,6.6,43.20%,2.5,5.1,49.00%,0.3,1.5,23.30%,1.9,2.8,67.90%,1.4,3.4,4.8,1,2.1,1.3,1.1,2.5
2023-24,Rochelle Norris,Central Mich.,27,27,21.7,8.5,3.6,7,51.60%,3.6,7,51.60%,0,0,--,1.2,2.2,55.90%,2.1,5.4,7.5,0.6,2,0.4,1.6,2.1
2023-24,Essence Brown,George Washington,24,19,27.4,9.5,3.7,8.4,44.10%,3.1,6.3,48.70%,0.6,2.1,30.00%,1.5,1.9,80.00%,1.9,3.1,5,1.2,2,1,0.4,2.7
2023-24,Tori DePerry,South Dakota,33,17,18.9,6.9,2.2,4.9,44.20%,2.1,4.4,46.60%,0.1,0.5,23.50%,2.5,3.3,75.00%,1.2,2.7,3.9,1.1,1.3,0.3,0.2,1.8
2023-24,Ania McNicholas,Cal Poly,31,28,28.5,7.4,2.4,7.8,30.60%,1.4,4.7,30.10%,1,3.1,31.30%,1.6,2,79.40%,0.5,2.9,3.5,2.6,2.5,2.2,0.3,2.5
2023-24,Destiny Salary,Western Ky.,19,12,28.2,12,4.5,11.1,40.50%,3.3,7.6,43.80%,1.2,3.5,33.30%,1.9,2.5,75.00%,1,2.8,3.8,1.3,2.2,1.3,0.2,2.6
2023-24,Genovea Johnson,Southern U.,20,17,24.9,11.4,3.8,10.4,36.10%,3.7,10,37.00%,0.1,0.4,12.50%,3.9,5.5,70.00%,0.7,3.2,3.8,1.4,2.6,1.2,0.1,2.5
2023-24,Alexsia Rose,Massachusetts,20,17,28.7,11.4,3.8,11.3,33.80%,3.2,9.1,35.40%,0.6,2.2,27.30%,3.2,4.6,70.30%,0.2,2.1,2.3,3.4,2.7,1.3,0.1,2
2023-24,Jordyn Merritt,Texas Tech,28,21,23.5,8.1,3.3,8.4,39.70%,2.9,6.4,44.70%,0.5,2,23.60%,1,1.5,69.00%,1.9,3.7,5.6,1.5,2.1,1.4,1.1,2.1
2023-24,Janay Turner,Longwood,22,20,24.9,10.4,2.9,8.9,32.10%,1.5,5,30.60%,1.3,3.9,34.10%,3.3,4.5,74.50%,0.5,1.4,2,0.7,1.8,0.9,0,1.6
2023-24,Laila Jewett,UCF,28,28,30.7,8.1,2.7,7.3,36.90%,1.4,4,35.70%,1.3,3.3,38.50%,1.5,1.7,89.60%,0.2,2.3,2.5,3.4,1.9,0.8,0.1,2
2023-24,Amaya Burch,Detroit Mercy,33,33,24.5,6.9,2.4,6.3,37.30%,1.5,3.4,44.60%,0.8,2.9,28.90%,1.3,1.5,84.30%,0.7,3.6,4.3,1.2,1.7,0.8,0.2,1.7
2023-24,Jazmyne Jackson,Grambling,30,10,15.1,7.6,2.4,6.6,36.70%,1.2,3.3,37.00%,1.2,3.3,36.40%,1.5,1.8,83.30%,0.5,0.8,1.4,0.8,1.9,0.5,0,1.9
2023-24,Maddy Skorupski,Oakland,25,1,21.5,9.1,3.1,6.9,44.50%,2.2,4.4,51.40%,0.8,2.6,32.80%,2.1,2.5,83.90%,0.6,1.5,2.1,1.6,1.6,1.6,0.1,1.6
2023-24,Briley Pena,Murray St.,30,30,20.7,7.6,2.3,5.6,40.20%,0.5,0.9,59.30%,1.7,4.7,36.60%,1.3,1.5,84.80%,0.6,1.1,1.6,1.1,1,0.4,0.1,1.2
2023-24,Abbey Schreacke,Missouri,30,2,24.3,7.6,2.6,6.2,42.50%,1,1.9,51.80%,1.7,4.3,38.50%,0.6,1,61.30%,0.3,2.3,2.6,1.7,1.6,0.6,0.2,1.3
2023-24,Kemery Martin,California,34,25,23.3,6.7,2.4,7,35.00%,1.3,3.2,39.10%,1.2,3.7,31.50%,0.6,0.8,75.00%,0.5,1.9,2.5,1.5,1.4,0.8,0.3,1.2
2023-24,Taisha Exanor,Monmouth,31,30,23.4,7.3,3,6.5,45.80%,2.6,4.9,53.60%,0.4,1.6,22.00%,1,1.5,69.60%,2,4,6,1.3,2.3,1.2,1.4,2.3
2023-24,Nicole Rodriguez,LMU (CA),23,16,25,9.9,3.3,9.2,36.50%,1.3,3.5,35.80%,2.1,5.7,36.90%,1.1,1.3,83.30%,0.5,1.8,2.3,1,1.8,0.8,0.1,1.8
2023-24,Hannah Riddick,Memphis,30,6,17.1,7.6,3,5.8,51.10%,3,5.7,51.70%,0,0.1,0.00%,1.6,2.9,56.30%,1.9,1.6,3.6,0.2,1.1,0.7,0.4,2.3
2023-24,Nakyah Terrell,High Point,29,26,28.6,7.8,3,8,36.90%,2.3,5.3,44.40%,0.6,2.8,22.50%,1.2,2.2,57.10%,0.2,3.7,3.9,3.3,2.4,1.1,0.1,1.8
2023-24,Isabella Mauricio,Brown,26,25,32.8,8.7,3,8.8,33.50%,1,2.3,42.40%,2,6.6,30.40%,0.8,0.8,90.90%,0.3,1.2,1.5,1,1,0.6,0,1.7
2023-24,Raanee Smith,Sam Houston,27,26,28.6,8.4,3.3,7.7,42.30%,3.3,7.7,42.50%,0,0,0.00%,1.9,3.6,52.10%,3.9,4.6,8.6,1,2.4,1.2,1.3,3.3
2023-24,Maddie Nolan,Colorado,34,22,20.9,6.6,2.3,5.4,42.90%,0.5,1.2,42.90%,1.8,4.1,42.90%,0.3,0.4,83.30%,0.6,2,2.6,1.1,0.6,0.6,0,1.4
2023-24,Taylor Feldman,Northern Ariz.,34,10,21.3,6.6,2.2,5.8,37.60%,1.5,3.9,39.40%,0.6,1.9,33.80%,1.6,1.9,86.20%,0.5,2.1,2.6,2.7,1.6,0.8,0.1,2
2023-24,Brooke Demetre,Stanford,36,2,21,6.3,2.4,5.3,45.30%,1.4,2.6,53.70%,1,2.7,37.10%,0.4,0.5,84.20%,1.1,2.6,3.6,1.5,1,0.4,0.4,1.6
2023-24,Jerni Kiaku,Duquesne,34,0,19,6.6,2.5,5.6,44.50%,2.2,4.4,51.00%,0.3,1.2,21.40%,1.4,2,69.10%,0.6,2.1,2.7,1,1.6,0.9,0.1,1.9
2023-24,Myonna Hooper,Detroit Mercy,32,19,24.7,7.1,2.6,6.3,40.60%,1.8,4.2,43.70%,0.7,2.1,34.30%,1.2,2,61.90%,0.3,2.3,2.7,2.5,3.3,0.6,0.1,1.3
2023-24,Sania Copeland,Wisconsin,31,26,30.3,7.3,2.5,7.1,36.10%,1.2,2.2,52.90%,1.4,4.9,28.50%,0.8,1.4,59.50%,0.5,2.1,2.6,2.1,1.9,1.5,0.3,1.8
2023-24,Deonna Brister,Nicholls,29,24,25.1,7.8,2.7,5.9,46.20%,2.1,3.9,52.60%,0.7,2,33.30%,1.7,2.1,78.70%,1.4,3.1,4.6,1,1.4,1.2,0.4,2.3
2023-24,Nadechka Laccen,St. Bonaventure,24,22,23.9,9.4,3.3,8,40.90%,2.7,5.7,47.80%,0.6,2.4,24.60%,2.2,2.8,77.90%,1.3,3,4.3,1.5,3.5,1.3,0.2,2.4
2023-24,Skylar Burke,UC Santa Barbara,29,21,24.8,7.8,2.7,6.5,41.30%,2.1,4.4,47.20%,0.6,2.1,29.00%,1.8,2.1,83.60%,2.1,4.3,6.4,1.5,2.1,0.4,0.1,2.6
2023-24,Savannah Brooks,Delaware St.,24,22,30.4,9.4,3.1,9,34.60%,2,5,38.80%,1.2,4,29.20%,2,2.8,71.20%,0.8,2.5,3.3,2.3,2.6,1.2,0.2,1.3
2023-24,Zamara Haynes,UMES,26,8,21.7,8.7,3.2,9.1,35.00%,2.8,7.4,37.80%,0.4,1.7,22.70%,1.9,3.1,60.50%,1.2,2.1,3.3,1.7,2.1,1.3,0.1,1.5
2023-24,JoJo Lacey,Boston College,26,8,23.4,8.7,3.6,9.2,39.10%,2.5,5,50.40%,1,4.1,25.20%,0.5,0.9,50.00%,1.2,3.2,4.4,1.3,1.8,1.5,0.5,2.3
2023-24,Emily Klaczek,Rice,33,19,21.1,6.8,2.4,5.9,41.00%,1.2,2.8,42.60%,1.2,3.1,39.60%,0.8,1,73.50%,0.8,2.7,3.5,1.2,1.4,0.9,0,2
2023-24,Shamarla King,Stony Brook,32,1,24,7,2.4,5.3,45.60%,1.6,2.7,59.30%,0.8,2.6,31.30%,1.4,1.9,72.60%,1.9,4.3,6.2,1.4,1.4,0.7,0.2,1.7
2023-24,Lexie Tarul,Marist,31,27,23.9,7.3,2.5,7.4,33.30%,0.8,2.1,36.90%,1.7,5.3,31.90%,0.7,0.9,75.00%,0.5,2,2.5,1.3,2.1,0.5,0,0.7
2023-24,Maddie Webber,Villanova,29,11,24.4,7.7,3,8.1,37.20%,2,4.3,46.40%,1,3.8,26.60%,0.7,1,72.40%,1,1.7,2.7,1,1.3,0.5,0.2,1.7
2023-24,Reese Ericson,Army West Point,27,25,30.7,8.3,3.1,10,30.90%,1.3,4.2,30.70%,1.8,5.7,31.00%,0.4,0.7,55.60%,0.6,1.5,2,2.6,2.4,1,0.1,1.7
2023-24,KK Bransford,Notre Dame,33,7,25.7,6.8,2.4,6.2,39.00%,2.2,5.4,41.60%,0.2,0.8,22.20%,1.8,2.2,78.40%,1.6,2.3,3.9,2,1.2,1.2,0.2,1.6
2023-24,Laila Reynolds,Florida,32,31,22.2,7,2.7,6.3,43.00%,2.6,5.8,44.10%,0.1,0.4,28.60%,1.5,2.8,52.70%,1.3,2.4,3.7,1,1.7,0.8,0.7,1.9
2023-24,Angena Belloso,FIU,32,30,23.3,7,2.2,5.9,36.70%,1.1,3.2,35.00%,1,2.7,38.80%,1.7,2.7,62.40%,0.2,3.3,3.5,1.7,2.7,1.2,0,2.5
2023-24,Justine Pissott,Vanderbilt,33,28,21.2,6.8,2.4,6.8,35.60%,0.8,2.5,33.30%,1.6,4.3,36.90%,0.4,0.5,75.00%,0.4,1.7,2.2,0.8,1.2,0.3,0.5,1.6
2023-24,Darian White,Nebraska,34,23,20.8,6.6,2.2,5.9,37.80%,2,4.9,41.00%,0.2,1,22.90%,1.9,3.1,61.50%,1,2.4,3.5,2.4,1.5,0.6,0.1,1.3
